CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV
2656-TABEH,Male,0,1,0,4,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,420.2,1,2650
6946-LMSQS,Male,1,1,0,25,1,1,Fiber optic,1,0,0,0,0,1,One year,1,Electronic check,89.05,2177.45,1,2673
2325-ZUSFD,Female,0,1,0,57,1,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),70.1,3913.3,1,4669
3932-CMDTD,Female,0,0,0,4,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,105.65,443.9,1,4663
4039-HEUNW,Male,1,1,0,36,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.5,3436.1,1,4652
0812-WUPTB,Male,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.85,70.85,1,3022
3594-UVONA,Female,0,0,0,35,1,1,DSL,1,0,1,1,1,1,One year,1,Credit card (automatic),85.95,3110.1,1,3833
0004-TLHLJ,Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,73.9,280.85,1,4479
5089-IFSDP,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,6144.55,1,6424
4817-VYYWS,Female,0,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,2983.8,1,3598
1396-QWFBJ,Female,0,1,0,21,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.05,1565.7,1,5630
5299-SJCZT,Male,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.55,298.35,1,4480
2403-BCASL,Male,1,1,0,41,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.95,4534.9,1,3711
2898-LSJGD,Female,0,1,0,21,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,55.95,1157.05,1,5531
7359-PTSXY,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.75,45.75,1,3531
4503-BDXBD,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.95,815.5,1,4251
6086-ESGRL,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Credit card (automatic),80.15,80.15,1,3947
3886-CERTZ,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,109.25,8109.8,1,4261
5759-RCVCB,Female,0,0,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),35.2,108.95,1,5450
6372-RFVNS,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,78.8,1,5075
8938-UMKPI,Female,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,5127.95,1,4804
0991-BRRFB,Male,0,0,0,18,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.4,874.8,1,4028
3871-IKPYH,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.1,69.1,1,2767
6319-IEJWJ,Male,0,1,0,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.2,1776.55,1,2058
9025-AOMKI,Female,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.55,536.4,1,5617
5275-SQEIZ,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.85,1,3096
7716-YTYHG,Female,0,1,0,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,1,3365
4390-KYULV,Male,0,1,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.55,51.15,1,4115
1304-NECVQ,Female,1,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.55,149.55,1,5203
8945-GRKHX,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,78.65,78.65,1,2728
6959-UWKHF,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,42.9,42.9,1,4895
3815-SLMEF,Female,0,0,0,3,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,34.25,139.35,1,2802
5154-VEKBL,Female,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1,3032
5655-JSMZM,Male,1,0,0,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.2,4718.25,1,5904
4505-EXZHB,Female,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,74.4,434.1,1,3964
4587-VVTOX,Female,0,1,0,6,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,545.2,1,4163
4652-NNHNY,Male,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.85,1284.2,1,3226
8972-HJWNV,Female,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.55,646.85,1,5245
8515-OCTJS,Female,0,0,0,25,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,692.1,1,4931
2860-RANUS,Female,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,1727.5,1,3336
5261-QSHQM,Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,1,4909
8868-WOZGU,Male,0,0,0,28,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.7,2979.5,1,2464
1334-FJSVR,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.25,24.25,1,2846
7625-XCQRH,Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,1,2291
1731-TVIUK,Female,0,0,0,4,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,93.5,362.2,1,4554
0406-BPDVR,Female,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,1,6405
0618-XWMSS,Male,0,0,0,28,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2068.55,1,5392
5276-KQWHG,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,1,4596
2565-JSLRY,Male,0,0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.05,24.05,1,3162
6689-KXGBO,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.55,50.55,1,3420
6615-NGGZJ,Male,0,0,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.55,1415.55,1,5224
4255-DDUOU,Female,0,1,1,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,1,2398
2984-MIIZL,Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,1,5882
5590-YRFJT,Female,0,1,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,1,3298
3677-TNKIO,Female,0,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,1,3228
9667-EQRXU,Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,1,3016
3329-WDIOK,Female,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.6,155.35,1,4800
2873-ZLIWT,Female,0,1,0,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,1,5764
3415-TAILE,Female,0,1,1,2,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.35,1,4265
1915-IOFGU,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,1,4123
3045-XETSH,Female,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,1,3074
7239-HZZCX,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,1,4851
7683-CBDKJ,Male,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,1,2881
0946-CLJTI,Male,1,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.7,5812.6,1,4662
0628-CNQRM,Male,0,1,0,22,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),67.5,1544.05,1,3378
7665-TOALD,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,1,2412
0112-QWPNC,Male,0,1,0,49,1,1,DSL,1,0,1,1,1,1,One year,0,Electronic check,84.35,4059.35,1,6452
0324-BRPCJ,Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,1,4481
2777-PHDEI,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.05,78.05,1,3458
1196-AMORA,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,73.6,520.0,1,2679
4282-YMKNA,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,1,5003
5356-RHIPP,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,20.2,1,5355
9189-JWSHV,Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,1,4937
0746-JTRFU,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.05,56.35,1,4810
0576-WNXXC,Male,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.2,1,2999
4628-CTTLA,Male,0,0,0,57,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,2111.45,1,4917
2876-VBBBL,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,1,2783
6834-NXDCA,Female,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,23.9,300.8,1,2967
5597-GLBUC,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,85.45,85.45,1,4931
2748-MYRVK,Female,0,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),99.9,6137.0,1,4776
4822-YCXMX,Male,0,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.8,2043.45,1,4203
9821-POOTN,Male,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2576.2,1,4639
6559-ILWKJ,Male,0,1,0,71,0,0,DSL,0,1,0,0,1,1,Two year,0,Electronic check,49.35,3515.25,1,4879
4229-CZMLL,Male,0,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,469.8,1,4160
3663-MITLP,Female,0,0,0,15,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.25,1457.25,1,3968
9025-ZRPVR,Male,0,0,0,9,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.95,185.6,1,5403
3285-UCQVC,Female,0,0,0,37,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),28.6,973.55,1,4429
5482-PLVPE,Female,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.35,41.85,1,3278
4902-OHLSK,Female,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Electronic check,98.65,2862.75,1,4235
0495-ZBNGW,Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,1,4324
2357-COQEK,Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.3,2890.65,1,4136
3737-GCSPV,Female,0,1,0,11,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),96.2,1222.05,1,3101
4088-YLDSU,Male,0,1,0,55,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,104.15,5743.05,1,4369
2034-CGRHZ,Male,1,0,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.95,2496.7,1,5245
5797-APWZC,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,90.6,1,2540
3683-QKIUE,Female,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),50.8,288.05,1,4713
4228-ZGYUW,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,368.1,1,3212
3519-ZKXGG,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,256.6,1,4062
6416-TVAIH,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.5,68.5,1,5753
5108-ADXWO,Male,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,1,4509
3066-RRJIO,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.95,69.95,1,5341
6715-OFDBP,Male,0,0,0,5,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,70.05,346.4,1,4944
1567-DSCIC,Male,0,0,0,8,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.0,773.65,1,2632
2150-UWTFY,Female,0,1,1,22,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,61.15,1422.05,1,4626
2683-BPJSO,Male,0,1,0,29,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,84.45,2467.1,1,2651
2157-MXBJS,Male,0,1,0,13,1,1,DSL,0,0,1,0,1,1,One year,1,Mailed check,75.3,989.45,1,4800
9360-AHGNL,Female,1,1,0,43,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,109.55,4830.25,1,5863
1087-UDSIH,Female,0,0,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,59.75,1,5000
5485-WUYWF,Male,1,0,0,2,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,94.55,1,4522
2632-UCGVD,Male,1,1,0,66,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.05,6871.9,1,4512
5445-PZWGX,Male,0,0,0,62,1,1,Fiber optic,1,1,0,1,0,1,One year,0,Electronic check,102.0,6529.25,1,5090
9170-CCKOU,Male,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,1,2026
1043-YCUTE,Male,0,1,0,56,1,1,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.15,1327.15,1,6484
3814-MLAXC,Female,0,0,0,31,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),79.85,2404.15,1,2554
1226-UDFZR,Female,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.6,114.7,1,3599
6425-YQLLO,Female,1,1,0,66,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),105.95,6975.25,1,6117
5442-UTCVD,Male,0,0,0,3,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,91.85,257.05,1,2704
7734-DBOAI,Female,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1,5434
2091-RFFBA,Female,1,0,0,31,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.9,2217.15,1,2560
2114-MGINA,Female,0,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.8,1129.1,1,4107
4489-SNOJF,Female,0,1,1,35,1,1,DSL,1,0,1,1,1,0,Month-to-month,0,Electronic check,72.25,2568.55,1,5898
6899-PPEEA,Female,1,0,0,37,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.55,3580.3,1,4448
2187-LZGPL,Female,0,0,0,7,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),40.1,293.3,1,4414
4597-NUCQV,Male,1,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.25,2440.15,1,4287
9019-QVLZD,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.55,79.55,1,5082
3707-LRWZD,Female,0,0,0,32,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.05,2781.85,1,3553
1455-ESIQH,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.1,89.1,1,2905
2979-SXESE,Female,0,1,0,17,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.4,1607.2,1,4103
4013-TLDHQ,Male,0,0,0,19,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,78.25,1490.95,1,3666
3754-DXMRT,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.15,92.65,1,5655
7130-VTEWQ,Female,1,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.75,606.25,1,4174
6121-VZNQB,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.1,19.1,1,5890
7903-CMPEY,Male,1,1,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.3,80.3,1,4138
6996-KNSML,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,1,5919
1704-NRWYE,Female,1,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,751.65,1,5242
2592-SEIFQ,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,1,3503
7481-ATQQS,Female,1,0,0,49,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.85,4515.85,1,5651
8642-GVWRF,Female,0,1,0,2,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,165.0,1,3039
3400-ESFUW,Male,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),57.55,3046.4,1,5463
2057-ZBLPD,Female,0,1,0,21,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.5,1808.7,1,2036
5502-RLUYV,Female,0,1,0,69,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.95,7446.9,1,4283
0023-HGHWL,Male,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.1,25.1,1,5437
9039-RBEEE,Male,0,0,0,39,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,1,3080
8417-FMLZI,Male,0,1,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),83.55,477.55,1,4242
1792-UXAFY,Female,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.15,1496.9,1,5082
0515-YPMCW,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,1,3525
0378-XSZPU,Male,0,1,0,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,1,4026
4729-XKASR,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,24.75,1,3001
5449-FIBXJ,Male,0,1,0,19,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.3,2012.7,1,2349
9837-BMCLM,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,1,3567
0137-UDEUO,Female,0,0,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,63.75,1,3398
6161-UUUTA,Male,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.9,260.9,1,4367
6543-XRMYR,Female,1,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.7,2967.35,1,3548
4925-LMHOK,Male,0,0,0,15,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),58.6,939.7,1,2003
1455-UGQVH,Male,0,1,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.5,1037.75,1,4501
8280-MQRQN,Female,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.45,50.45,1,2806
2037-SGXHH,Male,0,1,0,38,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.65,3624.3,1,3498
3178-FESZO,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,1,5797
6087-MVHJH,Female,0,0,0,16,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,88.45,1422.1,1,5186
4603-JANFB,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,69.85,1,4548
3018-TFTSU,Male,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),81.7,858.6,1,2850
4806-KEXQR,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,1,4669
7083-YNSKY,Female,0,0,0,15,1,1,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.4,399.6,1,2853
2479-BRAMR,Male,1,1,0,41,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),83.75,3273.55,1,4995
7434-SHXLS,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,1,5421
7908-QCBCA,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.4,69.4,1,2404
6711-FLDFB,Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,541.15,1,5159
3714-JTVOV,Female,1,1,0,42,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.15,3229.4,1,2322
4702-IOQDC,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,1,2007
6178-KFNHS,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.3,909.25,1,3545
1264-BYWMS,Male,0,0,0,55,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.8,5283.95,1,4089
9658-WYUFB,Female,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,1617.5,1,2825
2013-SGDXK,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,84.3,84.3,1,2172
8580-QVLOC,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,6440.25,1,5697
2012-NWRPA,Female,1,1,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.55,1131.2,1,3172
8808-ELEHO,Male,1,0,0,8,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.25,585.95,1,3812
3506-LCJDC,Male,0,1,1,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.95,19.95,1,4860
3934-HXCFZ,Male,0,1,0,23,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,99.25,2186.4,1,5338
7666-WKRON,Female,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,80.45,3201.55,1,2224
4910-AQFFX,Male,0,1,0,9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,661.25,1,4533
2154-KVJFF,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.75,1111.85,1,2813
9647-ERGBE,Female,0,1,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3046.15,1,4664
3428-XZMAZ,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,69.35,1,5796
0378-TOVMS,Female,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,1,5641
4355-HBJHH,Male,0,1,0,67,1,1,DSL,1,0,1,0,1,1,Two year,1,Electronic check,79.7,5293.4,1,6289
9058-CBREO,Female,1,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.55,50.55,1,3357
0318-QUUOB,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,1,4273
5520-FVEWJ,Female,0,1,0,12,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.5,916.9,1,4154
5572-ZDXHY,Female,0,0,0,22,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,84.3,1855.65,1,5313
3750-CKVKH,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,67.75,116.65,1,2299
8063-GBATB,Female,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287.25,1,5172
4547-KQRTM,Female,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.05,830.7,1,3740
4877-EVATK,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,1,3657
7639-SUPCW,Female,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,1,2270
1069-XAIEM,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,85.05,1,2975
4658-HCOHW,Female,0,1,0,21,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,102.8,2110.15,1,3123
